id_descuento,ROP,Incremento Demanda Total (kg),Margen por kg utilizado ($/kg),Margen incremental bruto ($),Costo Promoción ($),Contribución neta del descuento ($)
74527,1.305934685761958,628.8918918918919,2174.7820287755258,1367702.7845291272,1047298.0,320404.7845291272
74528,3.2935262395412566,1624.8918918918919,2174.7820287755258,3533785.6851895517,1072949.0,2460836.6851895517
74529,-241115.65822332,-105710155.5945946,2174.7820287755258,-229896546646.18893,953470.0,-229897500116.18893
74530,-415839.7723025855,-105710563.5945946,2174.7820287755258,-229897433957.25668,552851.0,-229897986808.25668
74531,-159622.98245992124,-105707281.5945946,2174.7820287755258,-229890296322.63824,1440208.0,-229891736530.63824
74539,-12214098.891730556,-456273690.3379121,2325.7113749593245,-1061160911713.5507,86880.0,-1061160998593.5507
74540,,-456273810.3379121,2325.7113749593245,-1061161190798.9156,0.0,-1061161190798.9156
74541,-31366526.98731216,-456273717.3379121,2325.7113749593245,-1061160974507.7577,33831.0,-1061161008338.7577
74542,-1880121.22782925,-35116389.28846154,2325.7113749593245,-81670586015.67479,43439.0,-81670629454.67479
74543,,-35116449.28846154,2325.7113749593245,-81670725558.35728,0.0,-81670725558.35728
74544,-2248389.365514017,-35116350.28846154,2325.7113749593245,-81670495312.93115,36324.0,-81670531636.93115
74559,-26.044364008058015,-2213.0594594594595,2008.1983536712328,-4444262.3630630355,170642.0,-4614904.3630630355
74560,-67.58700391804489,-2325.0594594594595,2008.1983536712328,-4669180.578674213,69084.0,-4738264.578674213
74561,-20.998019310743537,-1933.0594594594595,2008.1983536712328,-3881966.82403509,184873.0,-4066839.82403509
74562,-2085268.0868878413,-1190706498.4864867,2008.1983536712328,-2391174829966.2007,1146699.0,-2391175976665.2007
74563,-3206330.206240514,-1190706712.0864866,2008.1983536712328,-2391175258917.369,745767.0,-2391176004684.369
74564,-2211580.5537521555,-1190705065.6864867,2008.1983536712328,-2391171952619.599,1081205.0,-2391173033824.599
74565,1.0775282613737445,204.48264462809914,2008.1983536712328,410641.71029648854,381096.0,29545.71029648854
74566,-1.436639664732202,-91.51735537190086,2008.1983536712328,-183785.0023901964,127927.0,-311712.00239019643
74567,1.1048947877117035,80.48264462809914,2008.1983536712328,161625.1144412557,146281.0,15344.11444125569
74568,-99354.34847128167,-160913013.79834712,2008.1983536712328,-323145249394.117,3252452.0,-323148501846.117
74569,-502891.4455086247,-160916379.3983471,2008.1983536712328,-323152008186.49615,642588.0,-323152650774.49615
74570,-285727.7089741863,-160914402.5983471,2008.1983536712328,-323148038379.9906,1130965.0,-323149169344.9906
74578,,-276.6629834254144,1679.7807408794445,-464733.15127226006,0.0,-464733.15127226006
74579,-24.09734198558299,-244.66298342541438,1679.7807408794445,-410980.1675641179,17055.0,-428035.1675641179
74580,-20.443366887677627,-224.66298342541438,1679.7807408794445,-377384.552746529,18460.0,-395844.552746529
74581,,-134291428.2762431,1679.7807408794445,-225580154883.62643,0.0,-225580154883.62643
74582,-3352035.848083849,-134291303.47624308,1679.7807408794445,-225579945246.98996,67296.40000000001,-225580012543.38995
74583,-3593924.502401199,-134291252.2762431,1679.7807408794445,-225579859242.21606,62767.0,-225579922009.21606
74585,,-146.08000000000004,1679.7807408794445,-245382.37062766933,0.0,-245382.37062766933
74586,-11.23135546357561,-114.08000000000004,1679.7807408794445,-191629.38691952708,17062.0,-208691.38691952708
74587,-6.066367617537173,-82.08000000000004,1679.7807408794445,-137876.40321138487,22728.0,-160604.40321138487
74588,-1308731.9244114466,-70906690.10666668,1679.7807408794445,-119107692440.68575,91010.0,-119107783450.68575
74589,-1330127.8141899817,-70906650.10666668,1679.7807408794445,-119107625249.4561,89546.0,-119107714795.4561
74590,-593114.9049076363,-70906255.70666668,1679.7807408794445,-119106962743.9319,200816.0,-119107163559.9319
74597,-36082998.93198328,-295810883.47921485,2889.4337827367913,-854725960026.0598,23687.77499999999,-854725983713.8348
74598,-38709186.069608435,-295810871.30421484,2889.4337827367913,-854725924847.2035,22080.70000000001,-854725946927.9034
74599,-28148347.885226212,-295810796.7642148,2889.4337827367913,-854725709468.8093,30365.04,-854725739833.8494
74600,-769676.4878307235,-31169772.55405488,2889.4337827367913,-90062993817.9082,117014.09000000003,-90063110831.9982
74601,-3088456.465166392,-31169866.939054877,2889.4337827367913,-90063266537.11578,29161.255000000005,-90063295698.37079
74602,-1668467.5489055843,-31169714.87405488,2889.4337827367913,-90062827155.36763,53979.37,-90062881134.73763
74609,,-63457863.8590062,3057.5162449284066,-194023449617.3667,0.0,-194023449617.3667
74610,,-63457863.8590062,3057.5162449284066,-194023449617.3667,0.0,-194023449617.3667
74611,-24455102.040358465,-63457833.19900621,3057.5162449284066,-194023355873.9186,7933.860000000008,-194023363807.7786
74612,-857912.995060248,-21156096.41,3057.5162449284066,-64685108452.846535,75398.21500000003,-64685183851.06153
74613,-3307851.7922258303,-21156155.75,3057.5162449284066,-64685289885.86052,19555.074999999997,-64685309440.93552
74614,-3056072.695905644,-21156111.82,3057.5162449284066,-64685155569.171875,21166.10499999998,-64685176735.27688
74621,,-102099064.5079037,2590.851106019474,-264523474203.85593,0.0,-264523474203.85593
74622,,-102099064.5079037,2590.851106019474,-264523474203.85593,0.0,-264523474203.85593
74623,-33415535.646691885,-102099033.9279037,2590.851106019474,-264523394975.62912,7916.179999999993,-264523402891.8091
74624,-1266762.4945423699,-50156285.30188073,2590.851106019474,-129947467248.206,102582.345,-129947569830.551
74625,-3295040.052446432,-50156342.27688073,2590.851106019474,-129947614861.94775,39437.34,-129947654299.28775
74626,-2490330.0571642607,-50156215.97788073,2590.851106019474,-129947287640.04391,52180.74899999999,-129947339820.79291
74633,-5.765522185184771,-988.2913083573486,3216.394872212133,-3178735.096452396,551335.16,-3730070.256452396
74634,-36.60968797575542,-1357.7013083573486,3216.394872212133,-4366903.52619628,119282.72999999998,-4486186.256196279
74635,-3507113.8847959437,-131502238.3256196,3216.394872212133,-422963125034.9407,120601.4800000001,-422963245636.42065
74636,-19038444.522181436,-131502328.25061959,3216.394872212133,-422963414269.2495,22216.280000000028,-422963436485.52954
74637,-24332627.17846342,-131502308.85561958,3216.394872212133,-422963351887.27106,17382.559999999998,-422963369269.83105
74638,0.3176247565627621,331.3543917525767,3216.394872212133,1065766.5665179593,3355426.63,-2289660.0634820405
74639,-25.592946192353416,-2521.3556082474233,3216.394872212133,-8109675.249390315,316871.5,-8426546.749390315
74640,-2617265.405681467,-256360204.40845364,3216.394872212133,-824555646898.6045,315044.7200000001,-824555961943.3245
74641,-5794019.7073304085,-256360308.97345364,3216.394872212133,-824555983220.9343,142311.56000000008,-824556125532.4944
74642,-7290497.601347658,-256360180.60345364,3216.394872212133,-824555570332.3247,113100.04000000008,-824555683432.3647
74649,-52768202.415550984,-1946945885.6862228,3058.1935352778423,-5954137321141.399,112835.70500000002,-5954137433977.1045
74650,-24549074.360103603,-1946945672.325223,3058.1935352778423,-5954136668642.169,242540.16999999998,-5954136911182.339
74651,-5328549.766097981,-1946943727.7322228,3058.1935352778423,-5954130721700.428,1117401.7289999998,-5954131839102.156
74652,-250718.9946789526,-115203414.28539273,3058.1935352778423,-352314336809.5231,1405215.9759999996,-352315742025.4991
74653,-1432054.2821316812,-115204508.14039272,3058.1935352778423,-352317682029.8126,246022.57499999995,-352317928052.38763
74654,-246159.16422611184,-115201930.68739273,3058.1935352778423,-352309799679.7105,1431227.6400000001,-352311230907.3505
74661,-134.02568309590782,-16826.054204301072,2406.746224079438,-40496042.42235757,302151.36000000004,-40798193.782357566
74662,-57.1900446196588,-16003.146204301072,2406.746224079438,-38515511.7005928,673465.3200000002,-39188977.0205928
74663,-21.540278289394614,-13179.601204301074,2406.746224079438,-31719955.433324426,1472588.005,-33192543.438324425
74664,-65.56202247476106,-21336.205865591397,2406.746224079438,-51350832.90319365,783240.5249999999,-52134073.42819365
74665,-56.542323162021994,-20789.583865591398,2406.746224079438,-50035252.4686949,884916.8139999999,-50920169.282694906
74666,-15.049897987891681,-15549.238865591396,2406.746224079438,-37423071.92707134,2486599.707,-39909671.63407134
74667,-11016026.688178387,-5021907663.280811,2406.746224079438,-12086457306276.688,1097170.3,-12086458403446.988
74668,-17225491.763653614,-5021907886.469811,2406.746224079438,-12086457843435.97,701661.12,-12086458545097.09
74669,-5195593.189126097,-5021902758.470811,2406.746224079438,-12086445501643.74,2326287.887,-12086447827931.627
74670,0.7014278975246765,198.68878600823064,2406.746224079438,478193.4854922362,681742.8949999999,-203549.4095077637
74671,2.0967174697596085,667.1837860082305,2406.746224079438,1605742.0577423326,765836.1610000002,839905.8967423324
74672,4.3618965596983665,1416.410786008231,2406.746224079438,3408941.310970699,781527.3160000001,2627413.994970699
74673,1.9141799005654854,1318.8389218106995,2406.746224079438,3174110.595236899,1658209.1339999996,1515901.4612368993
74674,2.765055316888322,1605.9549218106995,2406.746224079438,3865125.944109691,1397847.602,2467278.342109691
74675,4.676528175300127,2290.7899218106995,2406.746224079438,5513349.994477132,1178940.827,4334409.167477133
74676,-205923.72428894375,-215903891.18369958,2406.746224079438,-519625874870.42676,2523390.04,-519628398260.46674
74677,-467146.9054972563,-215905330.8436996,2406.746224079438,-519629339766.69574,1112346.745,-519630452113.44073
74678,-290439.3339942876,-215902437.22069958,2406.746224079438,-519622375550.4666,1789090.921,-519624164641.38763
74685,-9515199.090103464,-713905953.8904892,2480.062178839183,-1770531155491.912,186074.0,-1770531341565.912
74686,,-713906178.8904892,2480.062178839183,-1770531713505.9023,0.0,-1770531713505.9023
74687,-22140773.535758052,-713905986.8904892,2480.062178839183,-1770531237333.964,79967.0,-1770531317300.964
74688,-911592.3684296976,-36482629.2292683,2480.062178839183,-90479188936.1212,99254.0,-90479288190.1212
74689,-3854780.0469216174,-36482713.2292683,2480.062178839183,-90479397261.34421,23472.0,-90479420733.34421
74690,-728556.8168270056,-36482449.2292683,2480.062178839183,-90478742524.929,124189.0,-90478866713.929
74698,-1185455.303935515,-148837575.87859425,1868.5243105196598,-278106628847.9679,234599.0,-278106863446.9679
74699,-2975487.20073955,-148837713.87859425,1868.5243105196598,-278106886704.32275,93466.0,-278106980170.32275
74700,-2171587.845760701,-148837543.87859425,1868.5243105196598,-278106569055.18994,128066.0,-278106697121.18994
74701,-165726.65434047562,-63319618.90322581,1868.5243105196598,-118314247253.51762,713912.0,-118314961165.51762
74702,-2258754.092680463,-63320448.90322581,1868.5243105196598,-118315798128.69534,52381.0,-118315850509.69534
74703,-3175751.205646057,-63320442.90322581,1868.5243105196598,-118315786917.5495,37256.0,-118315824173.5495
74710,-6.3015073397841705,-1981.9008042895443,1026.0429375017734,-2033515.3230703713,322703.0,-2356218.3230703715
74711,-66.74687249301012,-2271.9008042895443,1026.0429375017734,-2331067.7749458854,34924.0,-2365991.7749458854
74712,-6.069628464693255,-1821.9008042895443,1026.0429375017734,-1869348.4530700876,307984.0,-2177332.4530700874
74713,-17.61361317410694,-6550.702412868633,1026.0429375017734,-6721301.946399687,381597.0,-7102898.946399687
74714,-15.6405294354787,-6410.702412868633,1026.0429375017734,-6577655.935149438,420552.0,-6998207.935149438
74715,-2.790232315250283,-4370.702412868633,1026.0429375017734,-4484528.34264582,1607224.0,-6091752.34264582
74716,-12542915.236534467,-1124609885.147453,1026.0429375017734,-1153898030100.2249,91996.0,-1153898122096.2249
74717,-31293850.044870734,-1124609985.147453,1026.0429375017734,-1153898132704.5186,36873.0,-1153898169577.5186
74718,-15906615.290119387,-1124609550.147453,1026.0429375017734,-1153897686375.8406,72542.0,-1153897758917.8406
74719,-17.202904795545372,-780.4359673024522,1026.0429375017734,-800760.812423046,46548.0,-847308.812423046
74720,-35.27539176931026,-800.4359673024522,1026.0429375017734,-821281.6711730815,23282.0,-844563.6711730815
74721,-5.569524691253033,-640.4359673024522,1026.0429375017734,-657114.8011727978,117984.0,-775098.8011727978
74722,-17.202412045064293,-2341.3079019073566,1026.0429375017734,-2402282.437269138,139648.0,-2541930.437269138
74723,-6.324713187964874,-2061.3079019073566,1026.0429375017734,-2114990.414768642,334401.0,-2449391.414768642
74724,-2.418659310976469,-1481.3079019073566,1026.0429375017734,-1519885.511017613,628400.0,-2148285.511017613
74725,-4495745.785807029,-403088524.31880105,1026.0429375017734,-413586133565.3177,91995.0,-413586225560.3177
74726,-11210729.593668312,-403088624.31880105,1026.0429375017734,-413586236169.6114,36892.0,-413586273061.6114
74727,-6784322.728663725,-403088279.31880105,1026.0429375017734,-413585882184.798,60962.0,-413585943146.798
74740,0.2583664307706625,288.4860985221676,585.5564003444119,168924.88140004379,653819.0,-484894.1185999562
74741,-2.6465108263015273,-591.5139014778324,585.5564003444119,-346364.7509030387,130876.0,-477240.7509030387
74742,,-208.50245320197044,585.5564003444119,-122089.94595992501,0.0,-122089.94595992501
74743,,-208.50245320197044,585.5564003444119,-122089.94595992501,0.0,-122089.94595992501
74744,0.48723532619067167,121.49754679802956,585.5564003444119,71143.66615373093,146015.0,-74871.33384626907
74745,-1.8441982310730447,-425.50735960591135,585.5564003444119,-249158.55781089264,135104.0,-384262.55781089264
74746,-1.2339504291782326,-335.50735960591135,585.5564003444119,-196458.48177989558,159211.0,-355669.4817798956
74747,0.26124266321535583,154.49264039408865,585.5564003444119,90464.15438886629,346284.0,-255819.84561113373
74748,-486020.95839871425,-101205464.5199261,585.5564003444119,-59261507499.47202,121932.0,-59261629431.47202
74749,-5269581.401761706,-101205814.5199261,585.5564003444119,-59261712444.21215,11246.0,-59261723690.21215
74750,-3940269.540463572,-101205714.5199261,585.5564003444119,-59261653888.57212,15040.0,-59261668928.57212
74751,-0.38848149740540733,-564.2622950819673,585.5564003444119,-330407.39835827297,850510.0,-1180917.3983582729
74752,-78.85796502456826,-2414.2622950819673,585.5564003444119,-1413686.7389954352,17927.0,-1431613.7389954352
74753,-0.41514359585600974,-140.1639344262295,585.5564003444119,-82073.88890073313,197700.0,-279773.88890073315
74754,-10.669272060389774,-400.1639344262295,585.5564003444119,-234318.55299028024,21962.0,-256280.55299028024
74755,-3.553201943874896,-320.1639344262295,585.5564003444119,-187474.04096272727,52762.0,-240236.04096272727
74756,-0.9165739070478126,-670.4918032786886,585.5564003444119,-392610.76678830234,428346.0,-820956.7667883023
74757,-32.4856016203108,-1280.4918032786886,585.5564003444119,-749800.1709983937,23081.0,-772881.1709983937
74758,-5.930550236959134,-1080.4918032786886,585.5564003444119,-632688.8909295113,106683.0,-739371.8909295113
74759,-728085.8068132807,-213652396.147541,585.5564003444119,-125105528013.1124,171828.0,-125105699841.1124
74760,,-213653006.147541,585.5564003444119,-125105885202.5166,0.0,-125105885202.5166
74761,-6343462.236876206,-213652796.147541,585.5564003444119,-125105762235.67253,19722.0,-125105781957.67253
74812,-3.603706227979522,-22487.0,487.970861893789,-10973000.771405634,3044921.0,-14017921.771405634
74813,-4.964643429260226,-19187.0,487.970861893789,-9362696.92715613,1885875.0,-11248571.92715613
74814,-1.753711792541429,-19727.0,487.970861893789,-9626201.192578776,5489044.0,-15115245.192578776
74815,-2.4075402726053987,-18907.0,487.970861893789,-9226065.08582587,3832154.0,-13058219.08582587
74816,-11.436099153519745,-40487.33333333333,487.970861893789,-19756638.9424478,1727568.0,-21484206.9424478
74817,-26.78274030175401,-42217.33333333333,487.970861893789,-20600828.533524055,769183.0,-21370011.533524055
74818,-6.01854467736187,-26334.33333333333,487.970861893789,-12850387.334065005,2135132.0,-14985519.334065005
74819,-0.22540478696716273,-7727.3333333333285,487.970861893789,-3770713.5068072747,16728631.0,-20499344.506807275
74820,0.3404273344293805,8302.666666666672,487.970861893789,4051459.4093501656,11901099.0,-7849639.590649834
74821,-3.8857492772537814,-6796.0,487.970861893789,-3316249.97743019,853439.0,-4169688.97743019
74822,-12.835385138264757,-7546.0,487.970861893789,-3682228.123850532,286881.0,-3969109.123850532
74823,0.4298511087107559,5114.0,487.970861893789,2495482.987724836,5805459.0,-3309976.012275164
74824,-4.596558997970746,-20858.0,487.970861893789,-10178096.237380652,2214286.0,-12392382.237380652
74825,-6.787444179750839,-21398.0,487.970861893789,-10441600.502803298,1538370.0,-11979970.502803298
74826,0.1353591728707626,3372.0,487.970861893789,1645437.746305857,12156086.0,-10510648.253694143
74827,-1879956.7256370261,-3915185868.333333,487.970861893789,-1910496622644.9995,1016245.0,-1910497638889.9995
74828,-8959840.192923177,-3915188208.333333,487.970861893789,-1910497764496.8162,213229.0,-1910497977725.8162
74829,-4502308.63571606,-3915184878.333333,487.970861893789,-1910496139553.846,424337.0,-1910496563890.846
74846,0.44849946490239045,1219.363636363636,487.970861893789,595013.9245983086,1326677.0,-731663.0754016914
74847,-3.0815151500891873,-1960.636363636364,487.970861893789,-956733.4162239404,310475.0,-1267208.4162239404
74848,-0.0447225549919385,-140.63636363636397,487.970861893789,-68626.44757724469,1534493.0,-1603119.4475772446
74849,-1.4860405717459897,-1920.636363636364,487.970861893789,-937214.581748189,630679.0,-1567893.581748189
74850,-1.6774929112842931,-3210.060606060606,487.970861893789,-1566416.0406706925,933784.0,-2500200.0406706925
74851,-6.557445859789831,-4500.060606060606,487.970861893789,-2195898.4525136803,334871.0,-2530769.4525136803
74852,-1.2561246626340383,-1330.060606060606,487.970861893789,-649030.8203103691,516693.0,-1165723.8203103691
74853,0.3201419491661181,2449.939393939394,487.970861893789,1195499.0376481533,3734278.0,-2538778.9623518465
74854,-0.17903817551586593,-450.060606060606,487.970861893789,-219616.46184383487,1226646.0,-1446262.461843835
74855,-3.1926340750969273,-862.3636363636365,487.970861893789,-420808.3269022256,131806.0,-552614.3269022256
74856,-2.721623778759746,-802.3636363636365,487.970861893789,-391530.0751885983,143859.0,-535389.0751885984
74857,0.551275173937938,1067.6363636363635,487.970861893789,520975.4365527871,945037.0,-424061.5634472129
74858,-1.209896192907971,-1977.090909090909,487.970861893789,-964762.7549514656,797393.0,-1762155.7549514656
74859,-2.213970215208729,-2277.090909090909,487.970861893789,-1111154.0135196024,501883.0,-1613037.0135196024
74860,0.10182619159752515,322.909090909091,487.970861893789,157570.2274042491,1547443.0,-1389872.7725957509
74861,-648230.671228246,-515663751.969697,487.970861893789,-251628885496.03806,388178.0,-251629273674.03806
74862,-11210937.428376332,-515664991.969697,487.970861893789,-251629490579.90677,22445.0,-251629513024.90677
74863,-1647151.614255283,-515663501.969697,487.970861893789,-251628763503.32257,152766.0,-251628916269.32257
74876,,-628805892.6461539,1970.0035134877094,-1238749817814.6985,0.0,-1238749817814.6985
74877,-66988413.74078369,-628805856.6461539,1970.0035134877094,-1238749746894.572,18492.0,-1238749765386.572
74878,-4504948.379822816,-628805061.6461539,1970.0035134877094,-1238748180741.7788,274975.0,-1238748455716.7788
74879,-974129.6871832694,-59100392.16428572,1970.0035134877094,-116427980212.14436,119520.0,-116428099732.14436
74880,-1794735.3985126554,-59100440.16428572,1970.0035134877094,-116428074772.31299,64872.0,-116428139644.31299
74881,-294712.79372584855,-59099384.16428572,1970.0035134877094,-116425994448.60275,395049.0,-116426389497.60275
74888,-33240211.66828522,-1246604236.1023326,4290.4858733240835,-5348537864623.019,160905.65000000002,-5348538025528.669
74889,-82130290.61155081,-1246604282.4273324,4290.4858733240835,-5348538063379.776,65122.59999999998,-5348538128502.376
74890,-4084143.2638285784,-1246602750.3623326,4290.4858733240835,-5348531490076.537,1309584.69,-5348532799661.228
74891,-10969932.912627125,-275511366.69,4290.4858733240835,-1182077626723.6565,107756.14000000001,-1182077734479.7964
74892,-6204559.631099376,-275511279.25,4290.4858733240835,-1182077251563.5718,190517.51,-1182077442081.0818
74893,-1276663.1798841243,-275510314.23,4290.4858733240835,-1182073111158.8945,925908.36,-1182074037067.2546
74900,,-264435997.9136133,4151.865196324961,-1097902616392.9911,0.0,-1097902616392.9911
74901,-16744205.039483674,-264435918.6286133,4151.865196324961,-1097902287212.359,65569.09000000003,-1097902352781.449
74902,-31670848.5800651,-264435914.55361328,4151.865196324961,-1097902270293.5083,34666.02,-1097902304959.5283
74903,,-101552280.24735847,4151.865196324961,-421631377966.4465,0.0,-421631377966.4465
74904,-7853839.732916822,-101552215.33235846,4151.865196324961,-421631108448.1172,53684.71000000002,-421631162132.8272
74905,-4873754.655729802,-101552072.03735848,4151.865196324961,-421630513506.59393,86510.40999999997,-421630600017.0039
74912,-55526002.9363214,-423346280.27741385,4094.3451865119987,-1733325804881.5889,31216.47,-1733325836098.0588
74913,-33916643.24878893,-423346243.6424138,4094.3451865119987,-1733325654885.253,51105.46000000001,-1733325705990.713
74914,-15768386.871100338,-423346039.8994138,4094.3451865119987,-1733324820691.0815,109924.04199999996,-1733324930615.1235
74915,-12959226.310964191,-105849974.61544333,4094.3451865119987,-433386334059.15765,33442.29999999999,-433386367501.45764
74916,-8245168.682526542,-105849938.00544333,4094.3451865119987,-433386184165.1804,52562.44,-433386236727.6204
74917,-4747771.579564208,-105849781.67144334,4094.3451865119987,-433385544079.82,91281.886,-433385635361.706
74924,,-210419904.63153687,4255.692564488692,-895482423560.8512,0.0,-895482423560.8512
74925,-21340483.724478442,-210419853.89553687,4255.692564488692,-895482207644.0333,41961.66400000002,-895482249605.6973
74926,-139659656.92821494,-210419889.14653686,4255.692564488692,-895482357661.4519,6411.889999999999,-895482364073.3419
74927,-9153721.537306778,-67419831.14925,4255.692564488692,-286918074120.9464,31344.41800000002,-286918105465.36444
74928,-22111343.106856562,-67419840.71625,4255.692564488692,-286918114835.1571,12976.059999999998,-286918127811.2171
74929,-6972991.3865766,-67419757.39825,4255.692564488692,-286917760259.3641,41147.01200000001,-286917801406.3761
74939,-24.84740070024507,-36696.03312668464,2393.0799410106215,-87816540.79013029,3534234.5,-91350775.29013029
74940,-23.708186801404754,-35496.03312668464,2393.0799410106215,-84944844.86091754,3582933.0,-88527777.86091754
74941,-9.639670479446977,-27110.03312668464,2393.0799410106215,-64876476.47560247,6730155.0,-71606631.47560248
74942,-12670536.25966847,-3436057343.473329,2393.0799410106215,-8222759904828.268,648967.0,-8222760553795.268
74943,-11639771.134308016,-3436057040.973329,2393.0799410106215,-8222759180921.585,706436.5,-8222759887358.085
74944,-1369512.969608938,-3436045620.973329,2393.0799410106215,-8222731851948.659,6004128.5,-8222737856077.159
74951,1.5605009463113448,3428.875,2393.0799410106215,8205571.982732793,5258293.5,2947278.4827327933
74952,1.368289193711074,1321.375,2393.0799410106215,3162156.0070529096,2311029.0,851127.0070529096
74953,2.9619352921899926,2938.875,2393.0799410106215,7032962.81163759,2374448.5,4658514.31163759
74954,-286283.7261939114,-141431399.4375,2393.0799410106215,-338456645022.9422,1182242.0,-338457827264.9422
74955,-285373.7252811985,-141430989.4375,2393.0799410106215,-338455663860.1663,1186008.5,-338456849868.6663
74956,-98803.8527756424,-141425579.4375,2393.0799410106215,-338442717297.6855,3425400.0,-338446142697.6855
74963,-248.1990883353624,-571.988950276243,2600.9336976941113,-1487705.3354821622,5994.0,-1493699.3354821622
74964,,-280552079.53591156,2600.9336976941113,-729697357623.111,0.0,-729697357623.111
74965,,-280552079.53591156,2600.9336976941113,-729697357623.111,0.0,-729697357623.111
74966,-30915443.349145878,-280552022.53591156,2600.9336976941113,-729697209369.8901,23603.0,-729697232972.8901
74967,,-103.63636363636364,2600.9336976941113,-269551.31048829877,0.0,-269551.31048829877
74968,-5273401.958788083,-50304387.27272727,2600.9336976941113,-130838375999.49113,24811.0,-130838400810.49113
74969,-5402525.088408946,-50304378.27272727,2600.9336976941113,-130838352591.08786,24218.0,-130838376809.08786
74970,-2634254.2867733417,-50304297.27272727,2600.9336976941113,-130838141915.45834,49668.0,-130838191583.45834
74981,-11609691.50860616,-151510811.57215387,2723.3703101832425,-412620045907.3715,35541.0,-412620081448.3715
74982,,-151510844.57215387,2723.3703101832425,-412620135778.5918,0.0,-412620135778.5918
74983,-9019467.789790088,-151510760.42215386,2723.3703101832425,-412619906606.98016,45747.70000000001,-412619952354.6802
74984,,-17491688.214,2723.3703101832425,-47636344356.98975,0.0,-47636344356.98975
74985,,-17491688.214,2723.3703101832425,-47636344356.98975,0.0,-47636344356.98975
74986,-1511113.3800815996,-17491630.464,2723.3703101832425,-47636187082.35435,31523.900000000005,-47636218606.25435
74994,,-39213949.57783019,2754.4862694443823,-108014285682.81758,0.0,-108014285682.81758
74995,,-39213949.57783019,2754.4862694443823,-108014285682.81758,0.0,-108014285682.81758
74996,,-39213949.57783019,2754.4862694443823,-108014285682.81758,0.0,-108014285682.81758
74997,,-4805408.849999999,2754.4862694443823,-13236432696.391518,0.0,-13236432696.391518
74998,,-4805408.849999999,2754.4862694443823,-13236432696.391518,0.0,-13236432696.391518
74999,,-4805408.849999999,2754.4862694443823,-13236432696.391518,0.0,-13236432696.391518
75011,-136.15014531370167,-6163.506273458444,3114.4167696158715,-19195727.297691606,140989.39999999997,-19336716.697691604
75012,-171.56187415255135,-6153.906273458444,3114.4167696158715,-19165828.896703295,111713.80000000002,-19277542.696703296
75013,-26.409609961614862,-5073.906273458444,3114.4167696158715,-15802258.785518155,598352.6000000001,-16400611.385518154
75014,-13284975.934534797,-3061644937.868954,3114.4167696158715,-9535238337108.613,717746.0,-9535239054854.613
75015,-13423948.839696545,-3061644697.868954,3114.4167696158715,-9535237589648.59,710315.4000000001,-9535238299963.99
75016,-2262538.738672047,-3061636987.3089542,3114.4167696158715,-9535213575751.223,4214386.88,-9535217790138.104
75022,1.0366092793257866,77.11999999999995,3114.4167696158715,240183.8212727758,231701.39999999997,8482.421272775828
75023,0.6853599848321571,30.71999999999997,3114.4167696158715,95674.8831625995,139598.00000000003,-43923.116837400536
75024,4.516130641679081,382.71999999999997,3114.4167696158715,1191949.5860673864,263931.6,928017.9860673865
75025,-137202.49914714904,-78283023.04,3114.4167696158715,-243805959732.00168,1776978.9999999995,-243807736711.00168
75026,-291401.39521603467,-78283706.24000001,3114.4167696158715,-243808087501.53867,836674.4,-243808924175.93866
75027,-133360.80880573372,-78281088.64,3114.4167696158715,-243799935204.20255,1828122.7999999998,-243801763327.00253
75034,,-337.03669421487604,2405.276785984858,-810666.5366201185,0.0,-810666.5366201185
75035,,-337.03669421487604,2405.276785984858,-810666.5366201185,0.0,-810666.5366201185
75036,-99.55932285254778,-321.03669421487604,2405.276785984858,-772182.1080443608,7756.000000000002,-779938.1080443608
75037,-21128846.936444674,-163596637.23460057,2405.276785984858,-393495193805.57086,18623.59999999999,-393495212429.17084
75038,-37582396.262812495,-163596642.03460056,2405.276785984858,-393495205350.8994,10470.2,-393495215821.0994
75039,-4696068.191805658,-163596483.63460055,2405.276785984858,-393494824355.0565,83792.40000000002,-393494908147.45654
75041,-8.518567695223842,-32.97882352941176,2405.276785984858,-79323.19866438533,9311.799999999996,-88634.99866438532
75042,-6.4740257222765845,-28.178823529411765,2405.276785984858,-67777.87009165803,10469.2,-78247.07009165802
75043,-2.3729725894630014,-13.778823529411763,2405.276785984858,-33141.88437347606,13966.399999999998,-47108.28437347605
75044,-427075.0333275248,-20667520.30117647,2405.276785984858,-49711106804.29054,116398.99999999997,-49711223203.29054
75045,-1335333.7923297074,-20667589.10117647,2405.276785984858,-49711272287.33342,37227.600000000006,-49711309514.93342
75046,-466977.4302959198,-20667421.10117647,2405.276785984858,-49710868200.833374,106452.4,-49710974653.233376
75053,-114.33915880879036,-519.5785498489427,4682.905597543328,-2433137.2994510587,21280.0,-2454417.2994510587
75054,-283.25868719488074,-525.5785498489427,4682.905597543328,-2461234.733036319,8689.0,-2469923.733036319
75055,-95.02352508124258,-499.57854984894266,4682.905597543328,-2339479.1875001923,24620.0,-2364099.1875001923
75056,-339805.9696277637,-258995056.29078552,4682.905597543328,-1212849398840.169,3569241.0,-1212852968081.169
75057,-69800923.33456777,-258997500.29078552,4682.905597543328,-1212860843861.4495,17376.0,-1212860861237.4495
